,Unnamed: 0,Unnamed: 0.1,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,doa,label,id,t
83,83,20180728T101031_20180728T101340_T32UPA,1553.3997674418604,192.81000000000003,1772.9432558139538,1117.8395348837216,1123.1411627906982,1001.767674418605,898.5725581395351,1106.417441860465,1772.2325581395346,2097.9239534883727,1904.5086046511635,2344.336279069768,695.9993023255812,0.0,0.0,2048.0,2018-07-28,451,74526670,0.5726027397260274
84,84,20180731T102021_20180731T102024_T32UPA,1271.753720930233,13.103953488372095,2780.9041860465118,1502.808139534884,1037.1446511627908,964.8934883720932,863.3948837209304,1184.614186046512,2137.681860465117,2580.999069767441,2514.999767441861,2955.77581395349,615.9872093023256,0.0,0.0,489.1386046511629,2018-07-31,451,74526670,0.5808219178082191
85,85,20180802T101019_20180802T101020_T32UPA,1801.1476744186045,106.47,1549.0688372093023,829.9816279069768,1521.0797674418607,1265.7872093023254,1060.9988372093028,1169.9541860465124,1727.9244186046515,2079.899302325582,1996.1741860465122,2247.3788372093027,399.8048837209303,0.0,0.0,1553.1460465116284,2018-08-02,451,74526670,0.5863013698630137
86,86,20180805T102019_20180805T102019_T32UPA,1363.59,15.465813953488377,2943.9913953488385,1540.6867441860466,1117.1179069767443,1027.5493023255817,922.4883720930233,1233.603255813954,2252.314186046512,2752.7855813953497,2723.7453488372103,3219.8674418604664,648.0760465116277,0.0,0.0,0.0,2018-08-05,451,74526670,0.5945205479452055
87,87,20180807T101021_20180807T101024_T32UPA,1361.8320930232562,13.211627906976744,2999.335116279071,1624.950930232559,1104.6323255813957,1037.697209302326,945.5304651162793,1331.2030232558138,2351.7190697674428,2810.694186046513,2758.40046511628,3223.2016279069776,770.131627906977,0.0,0.0,0.0,2018-08-07,451,74526670,0.6
88,88,20180810T102021_20180810T102023_T32UPA,5192.055348837212,284.2955813953489,4636.710930232558,3345.192325581396,4943.938372093025,4733.137906976745,5141.628837209304,5331.7176744186045,5678.3860465116295,5915.08534883721,5608.723023255816,6026.5065116279075,3607.422558139535,0.0,0.0,1024.0,2018-08-10,451,74526670,0.6082191780821918
89,89,20180812T101019_20180812T101124_T32UPA,1599.5402325581397,265.78000000000003,2351.4158139534884,1404.8034883720934,1375.9199999999994,1260.017674418605,1190.0765116279072,1485.445813953488,2293.483023255814,2688.983023255814,2710.812093023256,3035.769302325581,1120.4488372093026,0.0,0.0,2048.0,2018-08-12,451,74526670,0.6136986301369863
90,90,20180815T102019_20180815T102017_T32UPA,7865.039534883722,55.422325581395356,5836.314651162793,3766.240000000001,8273.334418604652,7959.181395348838,8485.785116279074,8434.858139534883,8592.42627906977,8838.24534883721,8856.919767441861,8945.505581395353,3745.973953488373,0.0,0.0,1024.0,2018-08-15,451,74526670,0.6219178082191781
91,91,20180817T101021_20180817T101024_T32UPA,1503.9458139534888,132.85488372093025,2551.9213953488384,1454.8241860465125,1225.4876744186045,1105.733720930233,995.7088372093024,1309.5106976744187,2179.701860465117,2567.5858139534885,2522.2455813953493,2921.737441860465,824.3779069767443,0.0,0.0,2048.0,2018-08-17,451,74526670,0.6273972602739726
92,92,20180820T102021_20180820T102358_T32UPA,1289.1116279069768,12.852093023255815,2581.948139534885,1373.3793023255814,1049.5539534883724,948.6727906976746,850.7013953488378,1133.5658139534887,2023.9204651162795,2432.5465116279074,2378.021860465117,2818.323255813954,548.3990697674419,0.0,0.0,0.0,2018-08-20,451,74526670,0.6356164383561644
93,93,20180822T101019_20180822T101321_T32UPA,1387.1693023255814,12.113023255813957,2781.458372093024,1510.733720930233,1111.0539534883724,1011.3074418604652,913.4213953488376,1227.65,2105.928139534885,2554.903720930233,2530.4544186046505,2972.6341860465113,622.166046511628,0.0,0.0,0.0,2018-08-22,451,74526670,0.6410958904109589
94,94,20180825T102019_20180825T102015_T32UPA,6013.300697674419,907.9376744186052,2751.694651162791,2501.3541860465125,5866.707441860465,5546.8055813953515,5817.553488372094,5798.591860465117,5885.374418604652,6015.163953488372,5956.796279069768,6066.559302325583,3430.9944186046528,0.0,0.0,1024.0,2018-08-25,451,74526670,0.6493150684931507
95,95,20180827T101021_20180827T101023_T32UPA,6743.820930232559,146.69627906976748,4792.894418604653,3057.030697674419,6704.2948837209315,6412.627209302328,6833.7941860465135,6912.140930232558,7106.1211627907,7334.561860465118,7136.602325581394,7465.142790697674,3674.2723255813958,0.0,0.0,1024.0,2018-08-27,451,74526670,0.6547945205479452
96,96,20180830T102021_20180830T102524_T32UPA,8637.750697674419,69.58139534883722,5443.748604651164,3685.938139534884,8568.534883720931,8125.223720930233,8660.579069767444,8620.486976744187,8778.076744186046,9059.78906976744,8586.489069767444,9143.59162790698,3631.247209302328,0.0,0.0,1024.0,2018-08-30,451,74526670,0.663013698630137
97,97,20180901T101019_20180901T101015_T32UPA,6492.978837209304,378.32581395348836,5091.366511627909,3810.462558139535,6538.312093023254,6059.0316279069775,6322.24023255814,6407.629767441862,6590.71581395349,6865.9813953488365,6817.559302325583,7031.99534883721,3462.8825581395367,0.0,0.0,1024.0,2018-09-01,451,74526670,0.6684931506849315
98,98,20180904T102019_20180904T102014_T32UPA,1410.2911627906979,10.654883720930233,2274.179767441861,1148.5658139534885,1137.6532558139536,999.1823255813956,809.3565116279068,1080.0023255813956,2049.5227906976747,2497.8293023255824,2422.789767441861,2854.334418604652,499.33372093023263,0.0,0.0,0.0,2018-09-04,451,74526670,0.6767123287671233
99,99,20180906T101021_20180906T101022_T32UPA,1468.2700000000002,12.129069767441859,2579.046976744187,1360.9055813953494,1154.3704651162786,1022.113023255814,829.3297674418608,1187.693488372093,2268.869302325582,2705.32046511628,2631.9304651162797,3083.357674418605,674.2486046511627,0.0,0.0,0.0,2018-09-06,451,74526670,0.6821917808219178
100,100,20180909T102021_20180909T102205_T32UPA,2516.4002325581405,275.653023255814,2165.87023255814,1743.2772093023252,2210.8048837209312,2041.1869767441867,1995.9337209302328,2242.270000000001,2967.012790697676,3287.9800000000005,3160.7260465116274,3500.0079069767444,1597.1790697674421,0.0,0.0,2048.0,2018-09-09,451,74526670,0.6904109589041096
101,101,20180911T101019_20180911T101438_T32UPA,1451.44534883721,183.4409302325581,2212.182325581396,1220.2374418604657,1162.2720930232558,1051.1076744186046,858.5772093023259,1177.4267441860468,2194.9900000000007,2650.2537209302336,2595.1111627906976,2979.6781395348853,805.9897674418609,0.0,0.0,2048.0,2018-09-11,451,74526670,0.6958904109589041
102,102,20180914T102019_20180914T102014_T32UPA,3698.8434883720947,25.82069767441861,3757.0209302325593,3164.5223255813958,3542.492325581395,3261.1216279069768,3358.497441860465,3373.5351162790694,3723.0981395348854,4012.6190697674415,3809.0032558139533,4170.637441860467,1168.172558139535,0.0,0.0,1024.0,2018-09-14,451,74526670,0.7041095890410959
103,103,20180916T101021_20180916T101512_T32UPA,1301.0495348837214,38.99976744186048,2470.6011627906987,1271.6904651162793,1005.8411627906979,909.9255813953492,698.4362790697674,1102.064651162791,2352.6404651162798,2830.713953488372,2791.758139534884,3219.3732558139545,913.141162790698,0.0,0.0,0.0,2018-09-16,451,74526670,0.7095890410958904
104,104,20180919T102021_20180919T102018_T32UPA,1273.161627906977,8.8,2266.9004651162795,1087.51511627907,1000.565581395349,880.6481395348839,682.9793023255813,995.5434883720932,2130.4944186046523,2590.691860465117,2509.728837209302,3001.2100000000005,506.91,0.0,0.0,0.0,2018-09-19,451,74526670,0.7178082191780822
105,105,20180921T101019_20180921T101017_T32UPA,3418.6702325581405,672.9172093023255,2203.8897674418613,1752.398604651163,3106.646976744187,2838.7437209302325,2800.5048837209315,2940.6067441860473,3394.3920930232566,3676.9823255813953,3585.554418604651,3865.327209302328,2073.088604651163,0.0,0.0,1024.0,2018-09-21,451,74526670,0.7232876712328767
106,106,20180921T101019_20180921T101647_T32UPA,3418.6804651162793,673.1123255813952,2203.6267441860473,1752.286046511628,3107.00534883721,2838.587674418605,2800.240232558141,2940.5030232558147,3394.5411627906988,3676.982325581396,3585.4304651162797,3865.0827906976756,2073.088604651163,0.0,0.0,1024.0,2018-09-21,451,74526670,0.7232876712328767
107,107,20180924T102019_20180924T102602_T32UPA,1567.034651162791,34.30581395348837,1228.3488372093022,932.5011627906979,1181.3106976744189,932.8339534883722,776.1030232558137,921.6506976744188,1402.4986046511633,1590.5337209302331,1492.3093023255813,1737.5576744186044,723.3637209302325,0.0,0.0,0.0,2018-09-24,451,74526670,0.7315068493150685
108,108,20180926T101021_20180926T101020_T32UPA,1447.0439534883726,185.4588372093024,2230.178139534885,1219.0504651162794,1150.7137209302325,1037.111627906977,816.3793023255812,1222.7651162790698,2394.201395348837,2811.100930232559,2807.866046511629,3143.894186046512,1303.2267441860467,0.0,0.0,2048.0,2018-09-26,451,74526670,0.736986301369863
109,109,20180929T102021_20180929T102019_T32UPA,1230.1669767441865,53.91116279069768,2196.2062790697682,1128.2641860465114,967.5162790697676,875.0397674418608,664.462558139535,1077.5781395348838,2279.444883720931,2702.1844186046515,2749.4,3074.127906976745,1257.3688372093025,0.0,0.0,0.0,2018-09-29,451,74526670,0.7452054794520548
110,110,20181001T101019_20181001T101558_T32UPA,4128.241162790699,415.1018604651164,1450.4141860465122,1295.2723255813955,3943.364418604652,3587.856046511628,3622.4893023255822,3789.6234883720936,4139.162325581396,4318.7281395348855,4305.148604651165,4446.3339534883735,2546.239534883721,0.0,0.0,1024.0,2018-10-01,451,74526670,0.7506849315068493
111,111,20181004T102019_20181004T102018_T32UPA,1250.749302325582,11.553720930232561,2194.685116279069,1059.4902325581397,978.7220930232561,882.8606976744188,664.2658139534884,1056.9876744186051,2189.8648837209307,2660.6809302325587,2661.173953488373,3081.827906976745,760.6888372093025,0.0,0.0,0.0,2018-10-04,451,74526670,0.7589041095890411
112,112,20181006T101021_20181006T101510_T32UPA,1468.15534883721,85.51395348837212,2255.6018604651167,1149.5690697674422,1147.2741860465119,1020.6441860465117,804.6809302325577,1211.4723255813958,2293.82023255814,2735.7065116279073,2659.418604651163,3129.333953488372,747.8497674418602,0.0,0.0,2048.0,2018-10-06,451,74526670,0.7643835616438356
113,113,20181006T101021_20181006T101651_T32UPA,1468.15534883721,85.51395348837212,2255.6018604651167,1149.5690697674422,1147.2741860465119,1020.6441860465117,804.6809302325577,1211.4723255813958,2293.82023255814,2735.7065116279073,2659.418604651163,3129.333953488372,747.8497674418602,0.0,0.0,2048.0,2018-10-06,451,74526670,0.7643835616438356
114,114,20181009T102021_20181009T102559_T32UPA,3230.1120930232564,1337.062325581396,2442.717441860466,1980.9730232558136,2889.295348837209,2660.4897674418607,2629.4720930232565,2922.857441860467,3612.147906976745,3934.1095348837207,3841.2230232558136,4182.421627906978,2508.80046511628,0.0,0.0,1024.0,2018-10-09,451,74526670,0.7726027397260274
115,115,20181011T101019_20181011T101020_T32UPA,1373.9911627906974,11.953720930232565,2639.566976744186,1378.1188372093025,1068.9209302325585,958.570930232558,785.9997674418609,1228.4944186046514,2286.8576744186053,2713.1660465116292,2802.572093023256,3173.046976744188,1134.5030232558142,0.0,0.0,0.0,2018-10-11,451,74526670,0.7780821917808219
116,116,20181014T102019_20181014T102627_T32UPA,1303.0758139534885,14.264883720930236,2559.3425581395363,1327.0520930232558,1039.81511627907,920.3618604651165,788.3853488372093,1134.592558139535,2034.445581395349,2441.539302325582,2489.490697674419,2894.046511627907,760.4425581395348,0.0,0.0,0.0,2018-10-14,451,74526670,0.7863013698630137
117,117,20181016T101021_20181016T101021_T32UPA,1579.9609302325582,12.928604651162793,2840.662093023256,1523.5730232558142,1252.050930232558,1086.1744186046517,962.1658139534887,1332.8662790697674,2202.6723255813954,2610.749302325582,2612.603953488374,3091.9834883720937,728.4481395348839,0.0,0.0,0.0,2018-10-16,451,74526670,0.7917808219178082
118,118,20181019T102031_20181019T102029_T32UPA,5672.313255813951,24.915581395348845,5358.798604651162,4456.7283720930245,5553.702790697675,5202.685581395351,5575.910000000003,5663.2948837209315,5878.529069767443,6101.728139534886,5792.832093023256,6252.674186046513,2484.3446511627913,0.0,0.0,1024.0,2018-10-19,451,74526670,0.8
119,119,20181021T101039_20181021T101201_T32UPA,6878.143023255815,201.6413953488372,7088.242558139536,5733.694883720931,6983.113720930234,6857.5300000000025,7553.259069767441,7884.488604651165,8207.323488372092,8447.166279069766,8322.352325581398,8754.817674418604,4897.964651162792,0.0,0.0,1024.0,2018-10-21,451,74526670,0.8054794520547945
120,120,20181024T102059_20181024T102428_T32UPA,1667.6176744186052,12.36279069767442,1361.486279069767,683.8616279069769,1396.7390697674425,1099.1169767441863,938.2948837209303,1113.4688372093026,1591.6362790697674,1854.5551162790687,1860.9369767441865,2125.853953488373,487.85604651162805,0.0,0.0,0.0,2018-10-24,451,74526670,0.8136986301369863
121,121,20181026T101111_20181026T101108_T32UPA,5896.298372093022,27.04581395348837,5461.206511627907,4689.788837209304,5649.300697674416,5169.565348837211,5524.301395348838,5647.776744186049,5878.466976744186,6110.570232558142,5934.2320930232545,6319.107209302324,2654.952093023256,0.0,0.0,1024.0,2018-10-26,451,74526670,0.8191780821917808
122,122,20181029T102131_20181029T102131_T32UPA,4644.016046511627,1333.7618604651163,2910.2732558139533,2727.660697674418,4283.633720930234,3874.2490697674434,4079.662790697675,4172.327674418606,4411.19697674419,4614.181162790699,4335.372558139535,4753.343953488374,2636.7502325581395,0.0,0.0,1024.0,2018-10-29,451,74526670,0.8273972602739726
123,123,20181031T101139_20181031T101140_T32UPA,2442.846279069768,907.4658139534886,2243.064651162791,1534.5465116279074,2145.389069767443,1887.701860465116,1826.234418604652,2101.7867441860467,2644.096046511629,2885.1895348837206,2918.476976744187,3172.3876744186045,1636.5223255813946,0.0,0.0,2048.0,2018-10-31,451,74526670,0.8328767123287671
124,124,20181103T102159_20181103T102338_T32UPA,4262.8853488372115,43.07651162790698,2827.571162790698,1687.8627906976749,4185.1758139534895,3721.62046511628,3792.3495348837214,3815.867209302328,4002.816976744187,4150.291627906978,4113.446744186047,4219.312790697674,1685.3060465116282,0.0,0.0,1024.0,2018-11-03,451,74526670,0.8410958904109589
125,125,20181105T101211_20181105T101404_T32UPA,2557.0230232558138,1127.2132558139538,2025.4993023255813,1528.6200000000006,2318.7125581395353,2003.8411627906974,1962.0567441860467,2163.83511627907,2514.7858139534883,2686.6013953488377,2696.0720930232565,2852.70023255814,1764.0595348837217,0.0,0.0,2048.0,2018-11-05,451,74526670,0.8465753424657534
126,126,20181108T102231_20181108T102225_T32UPA,4645.553023255816,273.2539534883721,4113.373023255816,3428.66441860465,4274.657906976745,3880.7506976744203,4173.674883720931,4362.129767441861,4730.524186046513,4997.088372093023,4681.72,5249.336279069769,2666.997906976744,0.0,0.0,1024.0,2018-11-08,451,74526670,0.8547945205479452
127,127,20181110T101239_20181110T101317_T32UPA,2371.787674418605,158.4660465116279,1650.721162790698,1107.3646511627908,1903.101162790698,1465.348604651163,1296.5779069767445,1362.3527906976747,1579.9048837209305,1752.9681395348834,1652.8762790697674,1844.618139534884,553.1816279069768,0.0,0.0,2048.0,2018-11-10,451,74526670,0.8602739726027397
128,128,20181115T101251_20181115T101254_T32UPA,4829.5720930232565,17.230000000000004,4318.36023255814,3503.783488372095,4632.4772093023275,4232.20581395349,4547.916744186048,4609.719534883723,4800.076744186047,4983.716744186048,4668.422325581397,5139.8760465116275,1590.2246511627911,0.0,0.0,1024.0,2018-11-15,451,74526670,0.873972602739726
129,129,20181118T102311_20181118T102312_T32UPA,1527.4904651162797,16.398604651162792,2426.163720930233,1503.9744186046512,1197.0020930232558,954.0983720930237,871.1495348837209,1151.8267441860467,1701.5044186046514,1935.6916279069767,1993.3620930232569,2261.6355813953496,938.7995348837213,0.0,0.0,0.0,2018-11-18,451,74526670,0.8821917808219178
130,130,20181120T101319_20181120T101557_T32UPA,6643.241860465118,1269.6441860465118,1465.7944186046511,1499.3825581395351,6248.8388372093,5543.127674418603,5893.900465116278,6010.856744186049,6061.078139534885,6150.8753488372095,5933.488139534884,6176.1923255813945,4000.905581395349,0.0,0.0,1024.0,2018-11-20,451,74526670,0.8876712328767123
131,131,20181123T102339_20181123T102334_T32UPA,2317.511627906977,18.855813953488365,2235.488837209303,1519.1830232558145,1881.407209302325,1479.9544186046514,1392.709069767442,1553.770697674419,1911.3904651162795,2099.604418604652,2065.585813953489,2317.143953488372,717.7639534883722,0.0,0.0,0.0,2018-11-23,451,74526670,0.8958904109589041
132,132,20181125T101331_20181125T101402_T32UPA,2058.2439534883724,11.678139534883726,628.762558139535,364.00279069767447,1503.0011627906977,1017.2816279069767,761.1016279069768,814.4120930232558,969.7839534883722,1026.572093023256,933.7479069767444,1044.4918604651166,305.0876744186047,0.0,0.0,0.0,2018-11-25,451,74526670,0.9013698630136986
133,133,20181128T102351_20181128T102346_T32UPA,1755.969069767442,28.85581395348837,2397.892093023257,1483.7062790697678,1406.910465116279,1099.8241860465116,1009.480930232558,1310.8293023255812,1834.7230232558145,2069.137441860465,2134.1630232558146,2371.506046511628,1102.0820930232562,0.0,0.0,0.0,2018-11-28,451,74526670,0.9095890410958904
134,134,20181130T101349_20181130T101352_T32UPA,5954.526279069764,733.7809302325583,1878.7281395348841,1796.2448837209308,5626.077906976744,4974.4916279069785,5294.163488372094,5386.426279069769,5463.460697674421,5618.018604651164,5393.8990697674435,5697.13093023256,3032.4009302325594,0.0,0.0,1024.0,2018-11-30,451,74526670,0.915068493150685
135,135,20181203T102359_20181203T102604_T32UPA,9164.962558139534,82.9083720930233,6818.5316279069775,4339.587674418606,8992.037441860468,8904.673488372095,10449.24534883721,10713.01488372093,11096.365116279074,11600.449302325582,10490.92488372093,11979.380930232563,4950.964883720931,0.0,0.0,1024.0,2018-12-03,451,74526670,0.9232876712328767
136,136,20181205T101401_20181205T101359_T32UPA,1829.0730232558144,56.53302325581396,1482.9579069767447,769.7234883720934,1407.7146511627911,1097.62,982.2648837209304,1322.4813953488374,1894.610697674419,2145.8127906976747,2180.8074418604656,2465.9832558139537,966.7211627906978,0.0,0.0,0.0,2018-12-05,451,74526670,0.9287671232876712
137,137,20181208T102401_20181208T102407_T32UPA,6167.3346511627915,779.76488372093,3123.1332558139543,2453.971627906977,5746.840232558141,5134.952325581396,5664.08069767442,5865.9146511627905,6010.57488372093,6177.397441860468,5766.717906976745,6224.577441860465,3792.7786046511637,0.0,0.0,1024.0,2018-12-08,451,74526670,0.936986301369863
138,138,20181210T101409_20181210T101406_T32UPA,5322.1411627907,51.64558139534886,2252.227441860465,1740.3351162790702,5004.351162790698,4354.628372093024,4734.4113953488395,4897.72046511628,5059.142558139536,5210.519069767442,4994.784418604652,5276.079302325584,2181.850000000001,0.0,0.0,1024.0,2018-12-10,451,74526670,0.9424657534246575
139,139,20181213T102419_20181213T102422_T32UPA,2127.987209302326,32.63418604651163,1035.6790697674421,792.5897674418605,1598.49,1152.4413953488372,977.3067441860466,1083.9118604651164,1294.5488372093027,1400.1276744186052,1293.221162790698,1497.4839534883724,802.8279069767442,0.0,0.0,0.0,2018-12-13,451,74526670,0.9506849315068493
140,140,20181215T101421_20181215T101420_T32UPA,6032.960930232559,32.74604651162791,4379.8990697674435,3696.640232558139,5663.776976744186,4812.017906976745,5189.364883720931,5340.055348837212,5413.202093023257,5523.013255813954,5410.057441860466,5557.360000000002,2530.8239534883733,0.0,0.0,1024.0,2018-12-15,451,74526670,0.9561643835616438
141,141,20181218T102431_20181218T102426_T32UPA,5036.4795348837215,40.62186046511629,3840.006046511629,2989.284883720931,4794.514651162791,4179.6376744186055,4482.167209302327,4638.529534883721,4793.74,4935.267441860466,4791.656744186047,5037.952558139536,2435.924883720931,0.0,0.0,1024.0,2018-12-18,451,74526670,0.9643835616438357
142,142,20181220T101429_20181220T101427_T32UPA,4962.567441860466,137.67860465116286,1511.1134883720936,920.8169767441859,4223.864186046511,3264.589302325582,3228.4411627906984,3213.311395348838,3201.1504651162795,3276.3395348837207,3010.553488372093,3236.2911627906983,1111.8004651162794,0.0,0.0,1024.0,2018-12-20,451,74526670,0.9698630136986301
143,143,20181223T102429_20181223T102536_T32UPA,6362.803255813955,1765.400000000001,2758.648372093024,2665.233023255815,6096.424186046514,5437.446511627908,5946.007906976744,6113.462093023258,6279.243023255815,6412.8611627906985,6202.922093023257,6493.001627906979,4199.128604651162,0.0,0.0,1024.0,2018-12-23,451,74526670,0.9780821917808219
144,144,20181225T101421_20181225T101424_T32UPA,4738.222093023257,347.0820930232558,2902.0248837209306,2060.931860465116,4318.877209302326,3741.2469767441858,3908.108139534885,4008.586744186047,4125.393720930234,4230.397674418606,4020.574186046512,4276.001627906976,2133.564883720931,0.0,0.0,1024.0,2018-12-25,451,74526670,0.9835616438356164
145,145,20181228T102431_20181228T102427_T32UPA,4528.100232558139,21.462558139534885,3557.8872093023265,2852.1981395348853,4220.1895348837215,3630.0625581395348,3907.8260465116277,3977.415813953489,4123.644186046515,4282.254883720931,3974.160000000001,4389.619767441861,1355.4409302325585,0.0,0.0,1024.0,2018-12-28,451,74526670,0.9917808219178083
146,146,20181230T101429_20181230T101429_T32UPA,3450.727906976745,194.76023255813962,1648.4813953488376,1376.138604651163,3013.967674418607,2417.7253488372085,2431.775581395349,2550.4548837209313,2747.845813953488,2895.2055813953493,2777.4644186046507,2990.594418604652,1141.2616279069769,0.0,0.0,1024.0,2018-12-30,451,74526670,0.9972602739726028
